Fecha,ID,Material,Calibre,Area_in2
2026-02-23 18:00,PL-CARB-0.25-240-47,CARBONO,0.25,16132.1
2026-02-23 18:00,PL-CARB-0.375-24-72,CARBONO,0.375,3636.27
2026-02-23 18:00,PL-CARB-0.313-240-19,CARBONO,0.313,7577.63
2026-02-23 18:00,PL-CARB-0.313-240-19,CARBONO,0.313,9420.88
2026-02-23 18:00,PL-CARB-0.313-43-48,CARBONO,0.313,2889.89
2026-02-23 18:00,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:00,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:00,PL-CARB-0.25-240-9,CARBONO,0.25,4291.99
2026-02-23 18:00,PL-CARB-0.25-191-96,CARBONO,0.25,20737.37
2026-02-23 18:00,PL-CARB-0.375-240-25,CARBONO,0.375,9396.27
2026-02-23 18:00,PL-CARB-0.375-20-72,CARBONO,0.375,1818.13
2026-02-23 18:00,PL-CARB-0.313-240-19,CARBONO,0.313,7332.19
2026-02-23 18:00,PL-CARB-0.313-240-19,CARBONO,0.313,8068.51
2026-02-23 18:00,PL-CARB-0.313-41-96,CARBONO,0.313,8662.01
2026-02-23 18:00,PL-CARB-0.313-43-48,CARBONO,0.313,2889.89
2026-02-23 18:00,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:00,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:00,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:00,PL-CARB-0.25-240-19,CARBONO,0.25,11331.93
2026-02-23 18:00,PL-CARB-0.25-240-47,CARBONO,0.25,16132.1
2026-02-23 18:00,PL-CARB-0.375-240-25,CARBONO,0.375,9396.27
2026-02-23 18:00,PL-CARB-0.375-24-72,CARBONO,0.375,3636.27
2026-02-23 18:00,PL-CARB-0.313-240-19,CARBONO,0.313,7332.19
2026-02-23 18:00,PL-CARB-0.313-240-19,CARBONO,0.313,7823.07
2026-02-23 18:00,PL-CARB-0.313-240-19,CARBONO,0.313,7300.49
2026-02-23 18:00,PL-CARB-0.313-41-96,CARBONO,0.313,8671.16
2026-02-23 18:00,PL-CARB-0.313-43-48,CARBONO,0.313,2889.89
2026-02-23 18:00,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:00,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:00,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:00,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:00,PL-CARB-0.25-240-19,CARBONO,0.25,11331.93
2026-02-23 18:00,PL-CARB-0.25-240-21,CARBONO,0.25,8772.05
2026-02-23 18:00,PL-CARB-0.25-134-96,CARBONO,0.25,18434.74
2026-02-23 18:01,PL-CARB-0.375-24-72,CARBONO,0.375,3636.27
2026-02-23 18:03,PL-CARB-0.375-240-25,CARBONO,0.375,9396.27
2026-02-23 18:03,PL-CARB-0.375-240-25,CARBONO,0.375,9396.27
2026-02-23 18:03,PL-CARB-0.375-240-25,CARBONO,0.375,9396.27
2026-02-23 18:03,PL-CARB-0.375-24-72,CARBONO,0.375,3636.27
2026-02-23 18:03,PL-CARB-0.313-240-19,CARBONO,0.313,7332.19
2026-02-23 18:03,PL-CARB-0.313-240-19,CARBONO,0.313,7332.19
2026-02-23 18:03,PL-CARB-0.313-240-19,CARBONO,0.313,7577.63
2026-02-23 18:03,PL-CARB-0.313-240-19,CARBONO,0.313,8068.51
2026-02-23 18:03,PL-CARB-0.313-240-19,CARBONO,0.313,8068.51
2026-02-23 18:03,PL-CARB-0.313-240-19,CARBONO,0.313,9411.73
2026-02-23 18:03,PL-CARB-0.313-41-96,CARBONO,0.313,8643.71
2026-02-23 18:03,PL-CARB-0.313-41-96,CARBONO,0.313,8689.46
2026-02-23 18:03,PL-CARB-0.313-43-48,CARBONO,0.313,2889.89
2026-02-23 18:03,PL-CARB-0.313-43-48,CARBONO,0.313,2889.89
2026-02-23 18:03,PL-CARB-0.313-240-15,CARBONO,0.313,10367.42
2026-02-23 18:03,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:03,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:03,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:03,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:03,PL-CARB-0.25-240-19,CARBONO,0.25,11331.93
2026-02-23 18:03,PL-CARB-0.25-240-19,CARBONO,0.25,11331.93
2026-02-23 18:03,PL-CARB-0.25-52-96,CARBONO,0.25,12931.99
2026-02-23 18:03,PL-CARB-0.25-240-47,CARBONO,0.25,13829.47
2026-02-23 18:03,PL-CARB-0.25-240-47,CARBONO,0.25,16132.1
2026-02-23 18:03,PL-CARB-0.375-24-72,CARBONO,0.375,3636.27
2026-02-23 18:03,PL-CARB-0.313-240-19,CARBONO,0.313,7577.63
2026-02-23 18:03,PL-CARB-0.313-240-19,CARBONO,0.313,9420.88
2026-02-23 18:03,PL-CARB-0.313-43-48,CARBONO,0.313,2889.89
2026-02-23 18:03,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:03,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:03,PL-CARB-0.25-240-9,CARBONO,0.25,4291.99
2026-02-23 18:03,PL-CARB-0.25-191-96,CARBONO,0.25,20737.37
2026-02-23 18:03,PL-CARB-0.375-240-25,CARBONO,0.375,9396.27
2026-02-23 18:04,PL-CARB-0.375-20-72,CARBONO,0.375,1818.13
2026-02-23 18:04,PL-CARB-0.313-240-19,CARBONO,0.313,7332.19
2026-02-23 18:04,PL-CARB-0.313-240-19,CARBONO,0.313,8068.51
2026-02-23 18:04,PL-CARB-0.313-41-96,CARBONO,0.313,8662.01
2026-02-23 18:04,PL-CARB-0.313-43-48,CARBONO,0.313,2889.89
2026-02-23 18:04,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:04,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:04,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:04,PL-CARB-0.25-240-19,CARBONO,0.25,11331.93
2026-02-23 18:04,PL-CARB-0.25-240-47,CARBONO,0.25,16132.1
2026-02-23 18:04,PL-CARB-0.375-240-25,CARBONO,0.375,9396.27
2026-02-23 18:04,PL-CARB-0.375-24-72,CARBONO,0.375,3636.27
2026-02-23 18:04,PL-CARB-0.313-240-19,CARBONO,0.313,7332.19
2026-02-23 18:04,PL-CARB-0.313-240-19,CARBONO,0.313,7823.07
2026-02-23 18:04,PL-CARB-0.313-240-19,CARBONO,0.313,7300.49
2026-02-23 18:04,PL-CARB-0.313-41-96,CARBONO,0.313,8671.16
2026-02-23 18:04,PL-CARB-0.313-43-48,CARBONO,0.313,2889.89
2026-02-23 18:04,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:04,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:04,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:04,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:04,PL-CARB-0.25-240-19,CARBONO,0.25,11331.93
2026-02-23 18:04,PL-CARB-0.25-240-21,CARBONO,0.25,8772.05
2026-02-23 18:04,PL-CARB-0.25-134-96,CARBONO,0.25,18434.74
2026-02-23 18:07,PL-CARB-0.375-240-25,CARBONO,0.375,9396.27
2026-02-23 18:07,PL-CARB-0.375-240-25,CARBONO,0.375,9396.27
2026-02-23 18:07,PL-CARB-0.375-240-25,CARBONO,0.375,9396.27
2026-02-23 18:07,PL-CARB-0.375-24-72,CARBONO,0.375,3636.27
2026-02-23 18:07,PL-CARB-0.313-240-19,CARBONO,0.313,7332.19
2026-02-23 18:07,PL-CARB-0.313-240-19,CARBONO,0.313,7332.19
2026-02-23 18:08,PL-CARB-0.313-240-19,CARBONO,0.313,7577.63
2026-02-23 18:08,PL-CARB-0.313-240-19,CARBONO,0.313,8068.51
2026-02-23 18:08,PL-CARB-0.313-240-19,CARBONO,0.313,8068.51
2026-02-23 18:08,PL-CARB-0.313-240-19,CARBONO,0.313,9411.73
2026-02-23 18:08,PL-CARB-0.313-41-96,CARBONO,0.313,8643.71
2026-02-23 18:08,PL-CARB-0.313-41-96,CARBONO,0.313,8689.46
2026-02-23 18:08,PL-CARB-0.313-43-48,CARBONO,0.313,2889.89
2026-02-23 18:08,PL-CARB-0.313-43-48,CARBONO,0.313,2889.89
2026-02-23 18:08,PL-CARB-0.313-240-15,CARBONO,0.313,10367.42
2026-02-23 18:08,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:08,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:08,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:08,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:08,PL-CARB-0.25-240-19,CARBONO,0.25,11331.93
2026-02-23 18:08,PL-CARB-0.25-240-19,CARBONO,0.25,11331.93
2026-02-23 18:08,PL-CARB-0.25-52-96,CARBONO,0.25,12931.99
2026-02-23 18:08,PL-CARB-0.25-240-47,CARBONO,0.25,13829.47
2026-02-23 18:08,PL-CARB-0.25-240-47,CARBONO,0.25,16132.1
2026-02-23 18:08,PL-CARB-0.375-24-72,CARBONO,0.375,3636.27
2026-02-23 18:08,PL-CARB-0.313-240-19,CARBONO,0.313,7577.63
2026-02-23 18:08,PL-CARB-0.313-240-19,CARBONO,0.313,9420.88
2026-02-23 18:08,PL-CARB-0.313-43-48,CARBONO,0.313,2889.89
2026-02-23 18:08,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:08,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:08,PL-CARB-0.25-240-9,CARBONO,0.25,4291.99
2026-02-23 18:08,PL-CARB-0.25-191-96,CARBONO,0.25,20737.37
2026-02-23 18:08,PL-CARB-0.375-240-25,CARBONO,0.375,9396.27
2026-02-23 18:08,PL-CARB-0.375-20-72,CARBONO,0.375,1818.13
2026-02-23 18:08,PL-CARB-0.313-240-19,CARBONO,0.313,7332.19
2026-02-23 18:08,PL-CARB-0.313-240-19,CARBONO,0.313,8068.51
2026-02-23 18:08,PL-CARB-0.313-41-96,CARBONO,0.313,8662.01
2026-02-23 18:08,PL-CARB-0.313-43-48,CARBONO,0.313,2889.89
2026-02-23 18:08,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:08,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:08,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:08,PL-CARB-0.25-240-19,CARBONO,0.25,11331.93
2026-02-23 18:08,PL-CARB-0.25-240-47,CARBONO,0.25,16132.1
2026-02-23 18:08,PL-CARB-0.375-240-25,CARBONO,0.375,9396.27
2026-02-23 18:08,PL-CARB-0.375-24-72,CARBONO,0.375,3636.27
2026-02-23 18:08,PL-CARB-0.313-240-19,CARBONO,0.313,7332.19
2026-02-23 18:08,PL-CARB-0.313-240-19,CARBONO,0.313,7823.07
2026-02-23 18:08,PL-CARB-0.313-240-19,CARBONO,0.313,7300.49
2026-02-23 18:08,PL-CARB-0.313-41-96,CARBONO,0.313,8671.16
2026-02-23 18:08,PL-CARB-0.313-43-48,CARBONO,0.313,2889.89
2026-02-23 18:08,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:08,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:08,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:08,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:08,PL-CARB-0.25-240-19,CARBONO,0.25,11331.93
2026-02-23 18:08,PL-CARB-0.25-240-21,CARBONO,0.25,8772.05
2026-02-23 18:08,PL-CARB-0.25-134-96,CARBONO,0.25,18434.74
2026-02-23 18:15,PL-CARB-0.375-240-25,CARBONO,0.375,9396.27
2026-02-23 18:15,PL-CARB-0.375-240-25,CARBONO,0.375,9396.27
2026-02-23 18:15,PL-CARB-0.375-240-25,CARBONO,0.375,9396.27
2026-02-23 18:15,PL-CARB-0.375-24-72,CARBONO,0.375,3636.27
2026-02-23 18:15,PL-CARB-0.313-240-19,CARBONO,0.313,7332.19
2026-02-23 18:15,PL-CARB-0.313-240-19,CARBONO,0.313,7332.19
2026-02-23 18:16,PL-CARB-0.313-240-19,CARBONO,0.313,7577.63
2026-02-23 18:16,PL-CARB-0.313-240-19,CARBONO,0.313,8068.51
2026-02-23 18:16,PL-CARB-0.313-240-19,CARBONO,0.313,8068.51
2026-02-23 18:16,PL-CARB-0.313-240-19,CARBONO,0.313,9411.73
2026-02-23 18:16,PL-CARB-0.313-41-96,CARBONO,0.313,8643.71
2026-02-23 18:16,PL-CARB-0.313-41-96,CARBONO,0.313,8689.46
2026-02-23 18:16,PL-CARB-0.313-43-48,CARBONO,0.313,2889.89
2026-02-23 18:16,PL-CARB-0.313-43-48,CARBONO,0.313,2889.89
2026-02-23 18:16,PL-CARB-0.313-240-15,CARBONO,0.313,10367.42
2026-02-23 18:16,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:16,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:16,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:16,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:16,PL-CARB-0.25-240-19,CARBONO,0.25,11331.93
2026-02-23 18:16,PL-CARB-0.25-240-19,CARBONO,0.25,11331.93
2026-02-23 18:16,PL-CARB-0.25-52-96,CARBONO,0.25,12931.99
2026-02-23 18:16,PL-CARB-0.25-240-47,CARBONO,0.25,13829.47
2026-02-23 18:16,PL-CARB-0.25-240-47,CARBONO,0.25,16132.1
2026-02-23 18:16,PL-CARB-0.375-24-72,CARBONO,0.375,3636.27
2026-02-23 18:16,PL-CARB-0.313-240-19,CARBONO,0.313,7577.63
2026-02-23 18:16,PL-CARB-0.313-240-19,CARBONO,0.313,9420.88
2026-02-23 18:16,PL-CARB-0.313-43-48,CARBONO,0.313,2889.89
2026-02-23 18:16,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:16,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:16,PL-CARB-0.25-240-9,CARBONO,0.25,4291.99
2026-02-23 18:16,PL-CARB-0.25-191-96,CARBONO,0.25,20737.37
2026-02-23 18:16,PL-CARB-0.375-240-25,CARBONO,0.375,9396.27
2026-02-23 18:16,PL-CARB-0.375-20-72,CARBONO,0.375,1818.13
2026-02-23 18:16,PL-CARB-0.313-240-19,CARBONO,0.313,7332.19
2026-02-23 18:16,PL-CARB-0.313-240-19,CARBONO,0.313,8068.51
2026-02-23 18:16,PL-CARB-0.313-41-96,CARBONO,0.313,8662.01
2026-02-23 18:16,PL-CARB-0.313-43-48,CARBONO,0.313,2889.89
2026-02-23 18:16,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:16,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:16,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:16,PL-CARB-0.25-240-19,CARBONO,0.25,11331.93
2026-02-23 18:16,PL-CARB-0.25-240-47,CARBONO,0.25,16132.1
2026-02-23 18:16,PL-CARB-0.375-240-25,CARBONO,0.375,9396.27
2026-02-23 18:16,PL-CARB-0.375-24-72,CARBONO,0.375,3636.27
2026-02-23 18:16,PL-CARB-0.313-240-19,CARBONO,0.313,7332.19
2026-02-23 18:16,PL-CARB-0.313-240-19,CARBONO,0.313,7823.07
2026-02-23 18:16,PL-CARB-0.313-240-19,CARBONO,0.313,7300.49
2026-02-23 18:16,PL-CARB-0.313-41-96,CARBONO,0.313,8671.16
2026-02-23 18:16,PL-CARB-0.313-43-48,CARBONO,0.313,2889.89
2026-02-23 18:16,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:16,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:16,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:16,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:16,PL-CARB-0.25-240-19,CARBONO,0.25,11331.93
2026-02-23 18:16,PL-CARB-0.25-240-21,CARBONO,0.25,8772.05
2026-02-23 18:16,PL-CARB-0.25-134-96,CARBONO,0.25,18434.74
2026-02-23 18:17,PL-CARB-0.375-240-25,CARBONO,0.375,9396.27
2026-02-23 18:17,PL-CARB-0.375-240-25,CARBONO,0.375,9396.27
2026-02-23 18:17,PL-CARB-0.375-240-25,CARBONO,0.375,9396.27
2026-02-23 18:17,PL-CARB-0.375-24-72,CARBONO,0.375,3636.27
2026-02-23 18:17,PL-CARB-0.313-240-19,CARBONO,0.313,7332.19
2026-02-23 18:17,PL-CARB-0.313-240-19,CARBONO,0.313,7332.19
2026-02-23 18:17,PL-CARB-0.313-240-19,CARBONO,0.313,7577.63
2026-02-23 18:18,PL-CARB-0.313-240-19,CARBONO,0.313,8068.51
2026-02-23 18:18,PL-CARB-0.313-240-19,CARBONO,0.313,8068.51
2026-02-23 18:18,PL-CARB-0.313-240-19,CARBONO,0.313,9411.73
2026-02-23 18:18,PL-CARB-0.313-41-96,CARBONO,0.313,8643.71
2026-02-23 18:18,PL-CARB-0.313-41-96,CARBONO,0.313,8689.46
2026-02-23 18:18,PL-CARB-0.313-43-48,CARBONO,0.313,2889.89
2026-02-23 18:18,PL-CARB-0.313-43-48,CARBONO,0.313,2889.89
2026-02-23 18:18,PL-CARB-0.313-240-15,CARBONO,0.313,10367.42
2026-02-23 18:18,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:18,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:18,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:18,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:18,PL-CARB-0.25-240-19,CARBONO,0.25,11331.93
2026-02-23 18:18,PL-CARB-0.25-240-19,CARBONO,0.25,11331.93
2026-02-23 18:18,PL-CARB-0.25-52-96,CARBONO,0.25,12931.99
2026-02-23 18:18,PL-CARB-0.25-240-47,CARBONO,0.25,13829.47
2026-02-23 18:18,PL-CARB-0.25-240-47,CARBONO,0.25,16132.1
2026-02-23 18:18,PL-CARB-0.375-24-72,CARBONO,0.375,3636.27
2026-02-23 18:18,PL-CARB-0.313-240-19,CARBONO,0.313,7577.63
2026-02-23 18:18,PL-CARB-0.313-240-19,CARBONO,0.313,9420.88
2026-02-23 18:18,PL-CARB-0.313-43-48,CARBONO,0.313,2889.89
2026-02-23 18:18,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:18,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:18,PL-CARB-0.25-240-9,CARBONO,0.25,4291.99
2026-02-23 18:18,PL-CARB-0.25-191-96,CARBONO,0.25,20737.37
2026-02-23 18:18,PL-CARB-0.375-240-25,CARBONO,0.375,9396.27
2026-02-23 18:18,PL-CARB-0.375-20-72,CARBONO,0.375,1818.13
2026-02-23 18:18,PL-CARB-0.313-240-19,CARBONO,0.313,7332.19
2026-02-23 18:18,PL-CARB-0.313-240-19,CARBONO,0.313,8068.51
2026-02-23 18:18,PL-CARB-0.313-41-96,CARBONO,0.313,8662.01
2026-02-23 18:18,PL-CARB-0.313-43-48,CARBONO,0.313,2889.89
2026-02-23 18:18,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:18,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:18,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:18,PL-CARB-0.25-240-19,CARBONO,0.25,11331.93
2026-02-23 18:18,PL-CARB-0.25-240-47,CARBONO,0.25,16132.1
2026-02-23 18:18,PL-CARB-0.375-240-25,CARBONO,0.375,9396.27
2026-02-23 18:18,PL-CARB-0.375-24-72,CARBONO,0.375,3636.27
2026-02-23 18:18,PL-CARB-0.313-240-19,CARBONO,0.313,7332.19
2026-02-23 18:18,PL-CARB-0.313-240-19,CARBONO,0.313,7823.07
2026-02-23 18:18,PL-CARB-0.313-240-19,CARBONO,0.313,7300.49
2026-02-23 18:18,PL-CARB-0.313-41-96,CARBONO,0.313,8671.16
2026-02-23 18:18,PL-CARB-0.313-43-48,CARBONO,0.313,2889.89
2026-02-23 18:18,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:18,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:18,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:18,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:18,PL-CARB-0.25-240-19,CARBONO,0.25,11331.93
2026-02-23 18:18,PL-CARB-0.25-240-21,CARBONO,0.25,8772.05
2026-02-23 18:18,PL-CARB-0.25-134-96,CARBONO,0.25,18434.74
2026-02-23 18:19,PL-CARB-0.375-240-25,CARBONO,0.375,9396.27
2026-02-23 18:19,PL-CARB-0.375-240-25,CARBONO,0.375,9396.27
2026-02-23 18:19,PL-CARB-0.375-240-25,CARBONO,0.375,9396.27
2026-02-23 18:19,PL-CARB-0.375-24-72,CARBONO,0.375,3636.27
2026-02-23 18:19,PL-CARB-0.313-240-19,CARBONO,0.313,7332.19
2026-02-23 18:19,PL-CARB-0.313-240-19,CARBONO,0.313,7332.19
2026-02-23 18:19,PL-CARB-0.313-240-19,CARBONO,0.313,7577.63
2026-02-23 18:20,PL-CARB-0.313-240-19,CARBONO,0.313,8068.51
2026-02-23 18:20,PL-CARB-0.313-240-19,CARBONO,0.313,8068.51
2026-02-23 18:20,PL-CARB-0.313-240-19,CARBONO,0.313,9411.73
2026-02-23 18:20,PL-CARB-0.313-41-96,CARBONO,0.313,8643.71
2026-02-23 18:20,PL-CARB-0.313-41-96,CARBONO,0.313,8689.46
2026-02-23 18:20,PL-CARB-0.313-43-48,CARBONO,0.313,2889.89
2026-02-23 18:20,PL-CARB-0.313-43-48,CARBONO,0.313,2889.89
2026-02-23 18:20,PL-CARB-0.313-240-15,CARBONO,0.313,10367.42
2026-02-23 18:20,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:20,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:20,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:20,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:20,PL-CARB-0.25-240-19,CARBONO,0.25,11331.93
2026-02-23 18:20,PL-CARB-0.25-240-19,CARBONO,0.25,11331.93
2026-02-23 18:20,PL-CARB-0.25-52-96,CARBONO,0.25,12931.99
2026-02-23 18:20,PL-CARB-0.25-240-47,CARBONO,0.25,13829.47
2026-02-23 18:20,PL-CARB-0.25-240-47,CARBONO,0.25,16132.1
2026-02-23 18:20,PL-CARB-0.375-24-72,CARBONO,0.375,3636.27
2026-02-23 18:20,PL-CARB-0.313-240-19,CARBONO,0.313,7577.63
2026-02-23 18:20,PL-CARB-0.313-240-19,CARBONO,0.313,9420.88
2026-02-23 18:20,PL-CARB-0.313-43-48,CARBONO,0.313,2889.89
2026-02-23 18:20,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:20,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:20,PL-CARB-0.25-240-9,CARBONO,0.25,4291.99
2026-02-23 18:20,PL-CARB-0.25-191-96,CARBONO,0.25,20737.37
2026-02-23 18:20,PL-CARB-0.375-240-25,CARBONO,0.375,9396.27
2026-02-23 18:20,PL-CARB-0.375-20-72,CARBONO,0.375,1818.13
2026-02-23 18:20,PL-CARB-0.313-240-19,CARBONO,0.313,7332.19
2026-02-23 18:20,PL-CARB-0.313-240-19,CARBONO,0.313,8068.51
2026-02-23 18:20,PL-CARB-0.313-41-96,CARBONO,0.313,8662.01
2026-02-23 18:20,PL-CARB-0.313-43-48,CARBONO,0.313,2889.89
2026-02-23 18:20,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:20,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:20,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:20,PL-CARB-0.25-240-19,CARBONO,0.25,11331.93
2026-02-23 18:20,PL-CARB-0.25-240-47,CARBONO,0.25,16132.1
2026-02-23 18:20,PL-CARB-0.375-240-25,CARBONO,0.375,9396.27
2026-02-23 18:20,PL-CARB-0.375-24-72,CARBONO,0.375,3636.27
2026-02-23 18:20,PL-CARB-0.313-240-19,CARBONO,0.313,7332.19
2026-02-23 18:20,PL-CARB-0.313-240-19,CARBONO,0.313,7823.07
2026-02-23 18:20,PL-CARB-0.313-240-19,CARBONO,0.313,7300.49
2026-02-23 18:20,PL-CARB-0.313-41-96,CARBONO,0.313,8671.16
2026-02-23 18:20,PL-CARB-0.313-43-48,CARBONO,0.313,2889.89
2026-02-23 18:20,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:20,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:20,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:20,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:20,PL-CARB-0.25-240-19,CARBONO,0.25,11331.93
2026-02-23 18:20,PL-CARB-0.25-240-21,CARBONO,0.25,8772.05
2026-02-23 18:20,PL-CARB-0.25-134-96,CARBONO,0.25,18434.74
2026-02-23 18:26,PL-CARB-0.375-240-25,CARBONO,0.375,9396.27
2026-02-23 18:26,PL-CARB-0.375-240-25,CARBONO,0.375,9396.27
2026-02-23 18:26,PL-CARB-0.375-240-25,CARBONO,0.375,9396.27
2026-02-23 18:26,PL-CARB-0.375-24-72,CARBONO,0.375,3636.27
2026-02-23 18:26,PL-CARB-0.313-240-19,CARBONO,0.313,7332.19
2026-02-23 18:26,PL-CARB-0.313-240-19,CARBONO,0.313,7332.19
2026-02-23 18:26,PL-CARB-0.313-240-19,CARBONO,0.313,7577.63
2026-02-23 18:26,PL-CARB-0.313-240-19,CARBONO,0.313,8068.51
2026-02-23 18:26,PL-CARB-0.313-240-19,CARBONO,0.313,8068.51
2026-02-23 18:26,PL-CARB-0.313-240-19,CARBONO,0.313,9411.73
2026-02-23 18:26,PL-CARB-0.313-41-96,CARBONO,0.313,8643.71
2026-02-23 18:26,PL-CARB-0.313-41-96,CARBONO,0.313,8689.46
2026-02-23 18:26,PL-CARB-0.313-43-48,CARBONO,0.313,2889.89
2026-02-23 18:26,PL-CARB-0.313-43-48,CARBONO,0.313,2889.89
2026-02-23 18:26,PL-CARB-0.313-240-15,CARBONO,0.313,10367.42
2026-02-23 18:26,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:26,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:26,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:26,PL-CARB-0.313-40-48,CARBONO,0.313,3309.38
2026-02-23 18:26,PL-CARB-0.25-240-19,CARBONO,0.25,11331.93
